run,ticks,mode,arrival_rate,ns_demand_share,nb_vehicules,nb_arretes,queue_ns,queue_ew,file_moyenne,vitesse_moyenne,attente_moyenne,vehicules_sortis,debit_100_ticks,congestion_pct,niveau_congestion,phase_j1,phase_j2,phase_j3,phase_j4
180295,415,INTELLIGENT,40,50,76,13,8,5,3.25,0.2072368421052631,27.17105263157895,61,34,17.105263157894736,FAIBLE,1,0,2,1
180295,420,INTELLIGENT,40,50,74,13,8,5,3.25,0.20608108108108109,28.12162162162162,64,34,17.56756756756757,FAIBLE,1,0,2,1
180295,425,INTELLIGENT,40,50,73,14,9,5,3.5,0.19931506849315064,29.424657534246574,65,32,19.17808219178082,FAIBLE,1,0,2,2
180295,430,INTELLIGENT,40,50,73,13,5,8,3.25,0.20547945205479448,30.47945205479452,65,29,17.80821917808219,FAIBLE,2,0,1,2
180295,435,INTELLIGENT,40,50,75,21,4,17,4.75,0.17999999999999997,30.813333333333333,66,27,28,FAIBLE,2,2,1,2
180295,440,INTELLIGENT,40,50,77,26,5,21,5.5,0.16558441558441558,31.61038961038961,66,25,33.76623376623377,MOYENNE,2,2,1,2
180295,445,INTELLIGENT,40,50,77,22,5,17,4.5,0.17792207792207793,33.23376623376623,66,24,28.571428571428573,FAIBLE,2,2,1,0
180295,450,INTELLIGENT,40,50,78,13,8,5,2.5,0.2083333333333333,33.87179487179487,66,21,16.666666666666668,FAIBLE,0,2,1,0
180295,455,INTELLIGENT,40,50,76,8,5,3,1.75,0.22368421052631574,34.421052631578945,68,22,10.526315789473685,FAIBLE,0,1,1,0
180295,460,INTELLIGENT,40,50,76,7,3,4,1.75,0.22697368421052627,34.5,69,23,9.210526315789474,FAIBLE,0,1,1,0
180295,465,INTELLIGENT,40,50,78,7,3,4,1.75,0.22499999999999992,33.756410256410255,70,23,8.974358974358974,FAIBLE,0,1,1,0
180295,470,INTELLIGENT,40,50,76,8,4,4,2,0.2236842105263157,33.30263157894737,73,26,10.526315789473685,FAIBLE,0,1,1,0
180295,475,INTELLIGENT,40,50,75,8,4,4,2,0.22333333333333327,32.333333333333336,76,29,10.666666666666666,FAIBLE,0,1,1,0
180295,480,INTELLIGENT,40,50,73,8,4,4,2,0.22260273972602734,31.19178082191781,80,32,10.95890410958904,FAIBLE,0,1,1,0
180295,485,INTELLIGENT,40,50,70,9,4,5,2.25,0.2178571428571428,31.457142857142856,83,33,12.857142857142858,FAIBLE,0,1,1,0
180295,490,INTELLIGENT,40,50,70,10,5,5,2.5,0.21428571428571427,31.47142857142857,85,34,14.285714285714286,FAIBLE,0,2,2,0
180295,495,INTELLIGENT,40,50,74,13,7,6,3.25,0.20608108108108103,30.54054054054054,85,32,17.56756756756757,FAIBLE,2,2,2,0
180295,500,INTELLIGENT,40,50,74,14,8,6,3.5,0.20270270270270266,31.486486486486488,86,32,18.91891891891892,FAIBLE,2,2,2,0
180295,505,INTELLIGENT,40,50,78,16,9,7,4,0.19615384615384615,30.82051282051282,86,31,20.512820512820515,FAIBLE,2,2,2,0
180295,510,INTELLIGENT,40,50,79,11,9,2,2.5,0.21265822784810123,31.164556962025316,86,28,13.924050632911392,FAIBLE,2,0,0,2
180295,515,INTELLIGENT,40,50,80,9,8,1,2.25,0.22187499999999996,30.5375,87,26,11.25,FAIBLE,1,0,0,2
180295,520,INTELLIGENT,40,50,81,11,10,1,2.75,0.21604938271604937,29.925925925925927,88,24,13.580246913580247,FAIBLE,1,0,0,2
180295,525,INTELLIGENT,40,50,80,17,15,2,4,0.19687499999999997,30.175,89,24,21.25,FAIBLE,1,0,0,2
180295,530,INTELLIGENT,40,50,78,10,8,2,2.5,0.21794871794871787,28.692307692307693,92,27,12.820512820512821,FAIBLE,1,0,0,1
180295,535,INTELLIGENT,40,50,77,8,6,2,2,0.224025974025974,26.857142857142858,95,29,10.38961038961039,FAIBLE,1,0,0,1
180295,540,INTELLIGENT,40,50,73,8,6,2,2,0.2198630136986302,25.19178082191781,99,33,10.95890410958904,FAIBLE,1,0,0,1
180295,545,INTELLIGENT,40,50,71,11,9,2,2.25,0.21126760563380287,24.816901408450704,102,36,15.492957746478874,FAIBLE,1,0,0,1
180295,550,INTELLIGENT,40,50,68,12,9,3,2.5,0.20588235294117652,25.808823529411764,106,40,17.647058823529413,FAIBLE,1,0,0,1
180295,555,INTELLIGENT,40,50,70,13,9,4,2.75,0.2035714285714286,25.742857142857144,107,39,18.571428571428573,FAIBLE,1,0,0,1
